timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2900,-0.1653,-0.1807,1.0267,-4.1836,-2.5742,-0.3203,other
2923,-0.1621,-0.181,1.0298,-4.1738,-2.7598,-0.3379,other
2946,-0.1711,-0.1813,1.0295,-4.1602,-2.834,-0.3652,other
2969,-0.1667,-0.1814,1.028,-4.1562,-2.6875,-0.3828,other
2992,-0.17,-0.1818,1.0267,-4.1543,-2.1465,-0.3867,other
3015,-0.1688,-0.1807,1.0281,-4.1602,-1.3086,-0.375,other
3038,-0.1743,-0.1808,1.0295,-4.166,-0.668,-0.3613,other
3061,-0.163,-0.1868,1.0315,-4.1777,0.2852,-0.334,other
3084,-0.1261,-0.1809,1.0291,-4.1816,0.832,-0.3242,other
3107,-0.1573,-0.1871,1.0319,-4.166,1.4199,-0.4023,other
3130,-0.1084,-0.198,1.0443,-4.0527,1.7832,-0.9199,other
3153,0.173,-0.1416,1.1084,-3.8555,1.9336,-1.8223,other
3176,-0.0131,-0.1781,1.0712,-3.2598,1.8848,-4.6133,other
3199,0.1223,-0.131,1.0421,-2.6797,1.5449,-7.3867,other
3222,-0.4075,-0.299,0.9929,-1.7852,0.4941,-11.6816,other
3245,-0.5059,-0.3372,0.9604,-1.3145,-0.9258,-13.9004,other
3268,-0.3287,-0.2112,1.0061,-1.3828,-1.7871,-13.4844,other
3291,-0.1749,-0.0892,1.0282,-1.8926,-2.5273,-10.7383,other
3314,-0.1727,-0.1467,1.0276,-2.2715,-2.5625,-8.6348,other
3337,-0.1643,-0.1277,1.0203,-2.4824,-2.0215,-7.082,other
3360,-0.1245,-0.1445,1.0437,-2.2383,-0.8477,-8.8672,other
3383,-0.0657,-0.1317,1.0499,-1.2188,0.1562,-12.084,other
3406,-0.1481,-0.1699,1.0592,0.4023,2.2773,-19.1055,other
3429,-0.2415,-0.2135,1.0565,1.625,4.0156,-24.2676,other
3452,-0.0836,-0.172,1.084,3.457,6.8906,-30.8809,other
3475,-0.016,-0.0812,1.0786,4.7129,8.5762,-33.7168,other
3498,-0.2638,-0.0686,1.1855,6.9824,10.1191,-34.748,other
3521,-0.2664,-0.0822,1.2899,10.1738,9.6426,-31.1172,other
3544,0.0653,-0.0018,1.0491,12.9648,7.0508,-25.9824,other
3567,0.0066,-0.1268,0.8829,17.1055,-1.5059,-15.2617,other
3590,-0.2142,-0.2051,0.967,18.3125,-9.3145,-7.1816,other
3613,-0.3297,-0.1946,1.0166,15.3945,-19.7891,4.5332,other
3636,-0.1439,-0.1935,0.8651,6.3047,-24.3945,14.2285,other
3659,0.0059,-0.1788,0.7722,-2.0332,-24.3281,19.1172,other
3682,-0.1073,-0.2866,0.9285,-14.9727,-22.8984,23.9805,other
3705,0.0089,-0.153,1.0415,-21.9551,-23.2637,25.8457,other
3728,0.0809,-0.1403,0.8815,-27.3262,-27.5254,27.0977,other
3751,-0.0626,-0.1387,0.9142,-27.0684,-34.1055,26.7168,other
3774,-0.0664,-0.0421,1.1158,-21.8555,-37.3613,25.6465,other
3797,-0.0032,-0.0801,1.0492,-12.5039,-37.9238,23.1016,other
3820,-0.184,-0.1548,1.1864,-4.9727,-35.1484,20.9961,other
3843,-0.2202,-0.2288,1.0356,5.8359,-26.6035,17.6289,other
3866,-0.3738,-0.2227,1.3086,10.752,-17.9844,15.4121,other
3889,-0.4509,-0.304,0.8887,12.3086,-0.8516,12.293,other
3912,-0.149,-0.1353,1.0659,7.2031,18.4043,9.4766,other
3935,-0.1797,-0.1617,1.0212,1.459,29.8945,7.4844,other
3958,-0.171,-0.1611,1.0273,-8.041,41.9004,3.8574,other
3981,-0.168,-0.1461,1.0374,-13.6426,45.4355,0.9766,other
4004,-0.1146,-0.1875,1.0253,-19.4492,43.9648,-3.7715,other
4027,-0.1404,-0.1893,1.0336,-21.4531,35.9258,-8.541,other
4050,-0.1333,-0.2024,1.0345,-20.7715,28.3398,-11.4746,other
4073,-0.0912,-0.1687,1.0392,-17.4121,16.082,-15.2441,other
4096,-0.0333,-0.1947,1.0593,-14.1426,8.5742,-17.3359,other
4119,0.0159,-0.1571,1.0481,-8.6035,-0.25,-20.1211,other
4142,-0.1519,-0.2007,1.03,-3.4883,-5.5254,-22.5078,other
4165,-0.2017,-0.187,1.0304,-0.4121,-7.125,-23.5957,other
4188,-0.1292,-0.1453,1.0291,2.6152,-7.1855,-24.123,other
4211,-0.1367,-0.1284,1.0424,3.7051,-6.1387,-23.8066,other
4234,-0.1357,-0.1495,1.0372,4.1289,-3.7266,-22.7441,other
4257,-0.2563,-0.2095,1.0049,3.7891,-1.9512,-21.8867,other
4280,-0.3302,-0.2084,1.0074,2.6855,0.4316,-20.5645,other
4303,-0.1099,-0.1388,1.0325,1.2695,2.1523,-19.293,other
4326,-0.2145,-0.1879,1.0212,0.3535,2.8496,-18.5879,other
4349,-0.2971,-0.2316,1.0048,-0.8125,3.1797,-17.6543,other
4372,-0.2511,-0.1881,1.0262,-1.4395,2.9199,-16.9004,other
4395,-0.1326,-0.1771,1.0311,-2.1836,1.8457,-15.291,other
4418,-0.1201,-0.1792,1.0269,-2.7402,-0.1074,-13.0098,other
4441,-0.1798,-0.1796,1.0428,-3.0332,-1.8809,-11.1777,other
4464,-0.0875,-0.1799,1.0284,-3.3945,-5.0273,-8.1875,other
4487,-0.1313,-0.1807,1.0391,-3.5977,-7.3613,-6.2031,other
4510,-0.08,-0.1771,1.0306,-3.8516,-11.0156,-3.5117,other
4533,-0.1129,-0.1805,1.0359,-4.041,-14.4004,-1.4043,other
4556,-0.0841,-0.176,1.0304,-4.127,-16.1914,-0.3945,other
4579,-0.0999,-0.1774,1.0356,-4.1973,-17.7031,0.5332,other
4602,-0.1201,-0.1781,1.0363,-4.2148,-17.6855,0.8047,other
4625,-0.1431,-0.1782,1.0413,-4.2051,-15.8672,0.8281,other
4648,-0.1252,-0.1791,1.0361,-4.1836,-13.5039,0.6719,other
4671,-0.1134,-0.1788,1.0332,-4.1348,-8.8242,0.3145,other
4694,-0.1312,-0.1792,1.0372,-4.0723,-3.8789,-0.0684,other
4717,-0.0829,-0.1765,1.032,-4.0293,-1.0234,-0.293,other
4740,-0.0835,-0.1765,1.027,-3.9805,1.9707,-0.541,other
4763,-0.1298,-0.1785,1.0391,-3.9609,3.0273,-0.6406,other
4786,-0.1344,-0.1791,1.0399,-3.9668,3.543,-0.6836,other
4809,-0.1206,-0.1794,1.0331,-4.0156,3.3223,-0.6172,other
4832,-0.1262,-0.1788,1.0286,-4.0664,3.0469,-0.5312,other
4855,-0.1877,-0.1781,1.0474,-4.1602,2.7109,-0.377,other
4878,-0.1312,-0.1794,1.0376,-4.2324,2.5742,-0.2812,other
4901,-0.071,-0.1788,1.0302,-4.3437,2.1133,-0.1758,other
4924,-0.0869,-0.181,1.0326,-4.4473,0.6133,-0.1484,other
4947,-0.1125,-0.1836,1.0398,-4.5059,-1.0996,-0.1816,other
4970,-0.1261,-0.1805,1.0457,-4.582,-4.3047,-0.293,other
4993,-0.0707,-0.1788,1.0385,-4.623,-6.5234,-0.3926,other
5016,-0.0887,-0.178,1.0374,-4.6602,-9.5625,-0.5508,other
5039,-0.0911,-0.1801,1.0388,-4.6543,-11.209,-0.6875,other
5062,-0.0787,-0.1799,1.0381,-4.5898,-12.8398,-0.75,other
5085,-0.0868,-0.1813,1.036,-4.4609,-13.3242,-0.7871,other
5108,-0.0842,-0.1796,1.0392,-4.3496,-13.0098,-0.7773,other
5131,-0.0906,-0.1782,1.0394,-4.1777,-11.6914,-0.7187,other
5154,-0.0764,-0.1788,1.0354,-4.0742,-10.3574,-0.6602,other
5177,-0.0847,-0.1786,1.0375,-3.9512,-7.9238,-0.5527,other
5200,-0.0913,-0.1812,1.0361,-3.8789,-5.2598,-0.4355,other
5223,-0.0966,-0.1793,1.0366,-3.8574,-3.457,-0.3574,other
5246,-0.1077,-0.1802,1.0388,-3.8574,-0.8203,-0.2441,other
5269,-0.0917,-0.1782,1.0328,-3.877,0.8223,-0.1738,other
5292,-0.0944,-0.179,1.0353,-3.9199,2.9336,-0.0859,other
5315,-0.1191,-0.1804,1.0404,-3.9727,4.5,-0.0234,other
5338,-0.1051,-0.1785,1.0336,-4.0078,5.2461,0.0059,other
5361,-0.1241,-0.1802,1.0392,-4.0488,5.9648,0.0273,other
5384,-0.1089,-0.1783,1.0356,-4.0625,6.2012,0.0293,other
5407,-0.1167,-0.1793,1.0349,-4.0547,6.168,0.0117,other
5430,-0.1145,-0.176,1.0366,-4.0293,5.8574,-0.0273,other
5453,-0.1093,-0.177,1.0371,-3.9785,4.9121,-0.0645,other
5476,-0.1001,-0.1766,1.0348,-3.9238,3.3555,-0.1328,other
5499,-0.0996,-0.1797,1.0369,-3.8945,1.9766,-0.1855,other
5522,-0.0867,-0.1797,1.0372,-3.8672,-0.5137,-0.2734,other
5545,-0.0671,-0.1797,1.0334,-3.8613,-2.3418,-0.334,other
5568,-0.1039,-0.1786,1.0375,-3.8672,-5.0117,-0.4199,other
5591,-0.0977,-0.1781,1.0411,-3.8906,-7.0156,-0.4824,other
5614,-0.0945,-0.1763,1.036,-3.9121,-7.707,-0.5039,other
5637,-0.1101,-0.1802,1.0383,-3.9492,-7.6035,-0.5039,other
5660,-0.0845,-0.1785,1.0358,-3.9746,-6.8223,-0.4824,other
5683,-0.1024,-0.1835,1.0408,-4.0117,-4.8379,-0.4277,other
5706,-0.1111,-0.178,1.0366,-4.0527,-2.1992,-0.3555,other
5729,-0.1327,-0.1812,1.0386,-4.0781,-0.1973,-0.3008,other
5752,-0.1086,-0.1757,1.0315,-4.1016,3.002,-0.2129,other
5775,-0.1475,-0.1782,1.0358,-4.1074,5.1504,-0.1543,other
5798,-0.146,-0.1786,1.0363,-4.1016,8.2031,-0.0664,other
5821,-0.1449,-0.1809,1.0363,-4.0898,10.7383,0.0098,other
5844,-0.1276,-0.1796,1.0328,-4.0703,11.9531,0.0488,other
5867,-0.158,-0.1774,1.0377,-4.0488,12.8184,0.0801,other
5890,-0.1316,-0.1783,1.0308,-4.0332,12.7246,0.0859,other
5913,-0.1414,-0.1749,1.0339,-4.0098,11.6602,0.0742,other
5936,-0.1646,-0.1797,1.0308,-3.9922,10.4766,0.0605,other
5959,-0.1489,-0.1779,1.0304,-3.9629,8.334,0.0449,other
5982,-0.1558,-0.1813,1.033,-3.9355,6.0742,0.0371,other
6005,-0.1489,-0.1785,1.0347,-3.9258,4.5859,0.0293,other
6028,-0.1226,-0.179,1.0331,-3.9297,2.3164,-0.002,other
6051,-0.0348,-0.1678,1.0472,-3.9414,0.7129,-0.041,other
6074,-0.1423,-0.1675,1.0286,-3.9746,-1.7324,-0.1016,other
6097,-0.0487,-0.0388,1.0637,-4.0488,-3.7051,0.043,other
6120,-0.1708,-0.2494,1.0137,-4.1426,-4.4824,0.4141,other
6143,-0.3468,-0.2614,1.0187,-4.3848,-4.6836,1.5957,other
6166,-0.0327,-0.1864,1.0428,-4.6289,-4.1523,2.8516,other
6189,-0.0863,-0.1793,1.0332,-5.0742,-2.6387,5.1738,other
6212,-0.0616,-0.1691,1.0337,-5.5352,-0.7109,7.5977,other
6235,-0.2532,-0.1859,1.0253,-5.832,0.8398,9.166,other
6258,-0.2642,-0.1735,1.0193,-6.2754,4.123,11.5234,other
6281,-0.302,-0.1864,1.0056,-6.5937,7.1172,13.125,other
6304,-0.2334,-0.1812,1.0184,-7.0977,12.2949,15.4316,other
6327,-0.171,-0.1805,1.0261,-7.4082,15.5488,16.666,other
6350,-0.2228,-0.1805,1.0234,-7.7344,18.9453,17.5605,other
6373,-0.2091,-0.1819,1.0234,-7.7871,19.7891,16.9297,other
6396,-0.2196,-0.179,1.0288,-7.6523,18.8887,15.6445,other
6419,-0.1874,-0.1785,1.0266,-7.2246,15.6016,12.6836,other
6442,-0.2043,-0.184,1.0304,-6.8262,12.3184,10.2656,other
6465,-0.1658,-0.1764,1.0293,-6.1543,6.1797,6.4453,other
6488,-0.1879,-0.1813,1.0326,-5.4707,-0.7793,2.8984,other
6511,-0.1865,-0.1824,1.035,-5.0391,-5.4141,0.9023,other
6534,-0.1014,-0.181,1.0245,-4.4648,-11.7871,-1.3574,other
6557,-0.1195,-0.1804,1.0355,-4.1504,-15.5312,-2.3477,other
6580,-0.139,-0.1797,1.031,-3.8027,-20.125,-3.1152,other
6603,-0.1366,-0.1801,1.033,-3.6172,-22.8809,-3.1582,other
6626,-0.0956,-0.1815,1.0294,-3.582,-23.3965,-2.8828,other
6649,-0.1478,-0.1823,1.0327,-3.6406,-22.0488,-2.1914,other
6672,-0.1539,-0.1832,1.0315,-3.7344,-19.7949,-1.6445,other
6695,-0.1536,-0.1823,1.0322,-3.9219,-14.7324,-0.8301,other
6718,-0.1595,-0.1798,1.0304,-4.0508,-10.5723,-0.3496,other
6741,-0.1636,-0.1794,1.0272,-4.207,-3.8535,0.2109,other
6764,-0.1896,-0.1797,1.0254,-4.2793,2.6816,0.5508,other
6787,-0.1835,-0.1802,1.0256,-4.2754,6.6074,0.6602,other
6810,-0.1827,-0.1801,1.0266,-4.2051,11.4414,0.6816,other
6833,-0.2015,-0.1794,1.0253,-4.1309,13.7773,0.625,other
6856,-0.2032,-0.1799,1.0251,-4.0098,15.8125,0.4707,other
6879,-0.1841,-0.179,1.0261,-3.9082,16.0508,0.2832,other
6902,-0.1934,-0.1793,1.0248,-3.8633,15.2363,0.1543,other
6925,-0.188,-0.1796,1.0254,-3.8398,12.7461,-0.0312,other
6948,-0.1792,-0.1791,1.0255,-3.8516,10.4336,-0.1406,other
6971,-0.182,-0.1801,1.0247,-3.8926,6.3984,-0.2812,other
6994,-0.1887,-0.1794,1.0259,-3.9531,2.2559,-0.3887,other
7017,-0.1805,-0.1792,1.0266,-3.9941,-0.2539,-0.4434,other
7040,-0.1742,-0.1788,1.0264,-4.0469,-3.3203,-0.4961,other
7063,-0.1757,-0.1799,1.0243,-4.0762,-4.8145,-0.5156,other
7086,-0.1771,-0.1794,1.0258,-4.1055,-6.1914,-0.5234,other
7109,-0.1769,-0.179,1.027,-4.1152,-6.5488,-0.5078,other
7132,-0.1836,-0.1802,1.0271,-4.1191,-6.3262,-0.4883,other
7155,-0.1821,-0.1799,1.0273,-4.1133,-5.3574,-0.4453,other
7178,-0.1826,-0.1794,1.0255,-4.1055,-4.4277,-0.4141,other
7201,-0.1787,-0.1788,1.0238,-4.0898,-2.8457,-0.3672,other
7224,-0.1833,-0.1791,1.0256,-4.0781,-1.8086,-0.3398,other
7247,-0.1882,-0.1802,1.0251,-4.0625,-0.459,-0.3066,other
7270,-0.1836,-0.1803,1.0259,-4.0508,0.5254,-0.2812,other
7293,-0.1859,-0.1801,1.0238,-4.043,0.9355,-0.2715,other
7316,-0.1805,-0.1794,1.0245,-4.0371,1.1582,-0.2617,other
7339,-0.1825,-0.1801,1.026,-4.0352,1.0527,-0.2617,other
7362,-0.1824,-0.1798,1.0244,-4.041,0.5859,-0.2695,other
7385,-0.1823,-0.1799,1.0269,-4.0508,-0.1094,-0.2852,other
7408,-0.1803,-0.1794,1.0232,-4.0566,-0.6211,-0.3008,other
7431,-0.182,-0.1799,1.0251,-4.0645,-1.3496,-0.3281,other
7454,-0.184,-0.1791,1.0264,-4.0684,-1.7441,-0.3437,other
7477,-0.1819,-0.1793,1.0254,-4.0703,-2.125,-0.3613,other
7500,-0.1821,-0.1796,1.0253,-4.0703,-2.2305,-0.3691,other
7523,-0.1847,-0.1801,1.0265,-4.0703,-2.1738,-0.3691,other
7546,-0.1813,-0.1797,1.0253,-4.0684,-1.9609,-0.3652,other
7569,-0.1793,-0.1792,1.0266,-4.0664,-1.7813,-0.3613,other
7592,-0.1801,-0.1799,1.027,-4.0645,-1.543,-0.3594,other
7615,-0.1791,-0.1791,1.0265,-4.0645,-1.4375,-0.3574,other
7638,-0.1843,-0.1799,1.0273,-4.0625,-1.375,-0.3594,other
7661,-0.179,-0.1803,1.027,-4.0605,-1.416,-0.3594,other
7684,-0.1812,-0.1801,1.0243,-4.0566,-1.4902,-0.3574,other
7707,-0.1783,-0.1791,1.0272,-4.0527,-1.6406,-0.3574,other
7730,-0.1807,-0.1793,1.0276,-4.0488,-1.7363,-0.3555,other
7753,-0.181,-0.1799,1.0267,-4.0469,-1.8262,-0.3535,other
7776,-0.1815,-0.1792,1.0261,-4.0488,-1.8047,-0.3496,other
7799,-0.1807,-0.1799,1.0264,-4.0527,-1.7266,-0.3457,other
7822,-0.1799,-0.1796,1.0264,-4.0586,-1.5449,-0.3359,other
7845,-0.1823,-0.1807,1.0242,-4.0625,-1.4082,-0.3301,other
7868,-0.1798,-0.1791,1.0258,-4.0684,-1.2207,-0.3223,other
7891,-0.1783,-0.1792,1.0253,-4.0742,-1.0859,-0.3164,other
7914,-0.182,-0.1796,1.0267,-4.0801,-1.0293,-0.3145,other
7937,-0.1793,-0.1803,1.0266,-4.0879,-0.9883,-0.3125,other
7960,-0.182,-0.1788,1.0244,-4.0898,-0.9785,-0.3145,other
7983,-0.1794,-0.1791,1.0254,-4.0937,-0.9785,-0.3184,other
8006,-0.1779,-0.1793,1.0255,-4.0957,-0.9844,-0.3223,other
8029,-0.1816,-0.179,1.0247,-4.0937,-1.0,-0.3301,other
8052,-0.1796,-0.1807,1.0245,-4.0898,-1.0273,-0.332,other
8075,-0.1804,-0.1807,1.0256,-4.0879,-1.0488,-0.332,other
8098,-0.1804,-0.1796,1.0273,-4.082,-1.0879,-0.3281,other
8121,-0.1802,-0.1792,1.0281,-4.0781,-1.1191,-0.3242,other
8144,-0.1787,-0.1792,1.0256,-4.0723,-1.1816,-0.3203,other
8167,-0.1761,-0.1793,1.0271,-4.0664,-1.2695,-0.3184,other
8190,-0.1814,-0.1799,1.0275,-4.0645,-1.3379,-0.3203,other
8213,-0.1804,-0.179,1.0253,-4.0625,-1.4355,-0.3262,other
8236,-0.1766,-0.1803,1.0266,-4.0605,-1.4863,-0.334,other
8259,-0.1779,-0.1798,1.0265,-4.0605,-1.5449,-0.3457,other
8282,-0.1812,-0.1787,1.0256,-4.0605,-1.5801,-0.3594,other
8305,-0.1796,-0.1791,1.0272,-4.0586,-1.5781,-0.3691,other
8328,-0.1794,-0.1799,1.0269,-4.0566,-1.5176,-0.377,other
8351,-0.1803,-0.1797,1.0269,-4.0547,-1.4414,-0.377,other
8374,-0.1796,-0.1786,1.0269,-4.0527,-1.2969,-0.3711,other
8397,-0.1792,-0.1799,1.028,-4.0527,-1.2012,-0.3652,other
8420,-0.1801,-0.1798,1.0262,-4.0547,-1.082,-0.3555,other
8443,-0.181,-0.1788,1.0276,-4.0566,-1.0098,-0.3437,other
8466,-0.1807,-0.1797,1.0289,-4.0566,-0.9883,-0.3398,other
8489,-0.179,-0.1792,1.0265,-4.0547,-0.9941,-0.3379,other
8512,-0.1781,-0.1798,1.0258,-4.0508,-1.0215,-0.3379,other
8535,-0.1776,-0.1796,1.0259,-4.043,-1.0977,-0.3418,other
8558,-0.1776,-0.1786,1.0269,-4.0332,-1.2031,-0.3496,other
8581,-0.1825,-0.1797,1.0269,-4.0273,-1.2734,-0.3555,other
8604,-0.179,-0.1788,1.0255,-4.0215,-1.3477,-0.3613,other
8627,-0.1782,-0.1792,1.0272,-4.0195,-1.373,-0.3633,other
8650,-0.1779,-0.1786,1.0286,-4.0195,-1.3945,-0.3633,other
8673,-0.1791,-0.179,1.0267,-4.0234,-1.4199,-0.3613,other
8696,-0.1797,-0.1803,1.027,-4.0273,-1.4336,-0.3613,other
8719,-0.1791,-0.1791,1.0259,-4.0371,-1.4316,-0.3574,other
8742,-0.1807,-0.1794,1.027,-4.0449,-1.4063,-0.3535,other
8765,-0.1781,-0.179,1.026,-4.0566,-1.3301,-0.3457,other
8788,-0.1801,-0.1794,1.0275,-4.0645,-1.2656,-0.3398,other
8811,-0.1801,-0.1791,1.0271,-4.0742,-1.1758,-0.3398,other
8834,-0.179,-0.1802,1.0258,-4.0762,-1.1172,-0.3398,other
8857,-0.1794,-0.1796,1.0265,-4.0762,-1.1055,-0.3437,other
8880,-0.1774,-0.1792,1.0256,-4.0723,-1.1309,-0.3477,other
8903,-0.179,-0.1802,1.0277,-4.0684,-1.1738,-0.3516,other
8926,-0.1785,-0.179,1.0276,-4.0625,-1.2637,-0.3535,other
8949,-0.1797,-0.1801,1.0282,-4.0586,-1.3652,-0.3516,other
8972,-0.1765,-0.1792,1.0255,-4.0566,-1.4258,-0.3496,other
8995,-0.1763,-0.1793,1.0264,-4.0605,-1.5,-0.3477,other
9018,-0.177,-0.1793,1.0259,-4.0645,-1.5371,-0.3477,other
9041,-0.1775,-0.1786,1.0267,-4.0703,-1.5703,-0.3496,other
9064,-0.1791,-0.1807,1.0288,-4.0781,-1.5645,-0.3496,other
9087,-0.1766,-0.1792,1.0261,-4.0801,-1.5352,-0.3477,other
9110,-0.1798,-0.179,1.0289,-4.082,-1.4629,-0.3398,other
9133,-0.1769,-0.1793,1.0267,-4.0801,-1.4063,-0.334,other
9156,-0.1768,-0.1801,1.0262,-4.0742,-1.3301,-0.3301,other
9179,-0.1764,-0.1802,1.027,-4.0703,-1.2969,-0.332,other
9202,-0.178,-0.1791,1.0267,-4.0684,-1.2773,-0.3379,other
9225,-0.1765,-0.1805,1.026,-4.0664,-1.2852,-0.3516,other
9248,-0.1769,-0.1803,1.0275,-4.0645,-1.2988,-0.3633,other
9271,-0.1782,-0.1794,1.0277,-4.0605,-1.3184,-0.377,other
9294,-0.1787,-0.1796,1.0286,-4.0586,-1.3203,-0.3828,other
9317,-0.1769,-0.1792,1.0278,-4.0547,-1.3066,-0.3848,other
9340,-0.1768,-0.1787,1.0262,-4.0508,-1.2949,-0.3789,other
9363,-0.177,-0.1794,1.0275,-4.0488,-1.2988,-0.373,other
9386,-0.1749,-0.1793,1.0286,-4.0469,-1.3262,-0.3594,other
9409,-0.1754,-0.1805,1.0278,-4.0449,-1.3555,-0.3496,other
9432,-0.1753,-0.1802,1.0288,-4.043,-1.4063,-0.332,other
9455,-0.1776,-0.1793,1.0282,-4.0449,-1.4414,-0.3164,other
9478,-0.1759,-0.1788,1.0258,-4.0469,-1.4492,-0.3047,other
9501,-0.1777,-0.1793,1.0272,-4.0527,-1.4316,-0.291,other
9524,-0.1761,-0.1804,1.0276,-4.0566,-1.4043,-0.2812,other
9547,-0.175,-0.1803,1.0276,-4.0625,-1.3516,-0.2754,other
9570,-0.1769,-0.1798,1.0259,-4.0645,-1.3027,-0.2754,other
9593,-0.1783,-0.1797,1.0266,-4.0664,-1.2715,-0.2793,other
9616,-0.1765,-0.1797,1.0264,-4.0664,-1.2148,-0.2891,other
9639,-0.1775,-0.1788,1.0273,-4.0664,-1.1699,-0.2969,other
9662,-0.1775,-0.1794,1.0273,-4.0625,-1.1016,-0.3105,other
9685,-0.1763,-0.1804,1.0278,-4.0605,-1.0605,-0.3184,other
9708,-0.1768,-0.1804,1.0278,-4.0586,-1.0215,-0.3281,other
9731,-0.1754,-0.1796,1.0289,-4.0566,-1.0234,-0.334,other
9754,-0.1752,-0.1805,1.0287,-4.0547,-1.0508,-0.334,other
9777,-0.1774,-0.1793,1.0278,-4.0566,-1.127,-0.334,other
9800,-0.1748,-0.1794,1.0282,-4.0586,-1.1875,-0.334,other
9823,-0.1763,-0.1801,1.026,-4.0664,-1.2832,-0.332,other
9846,-0.1765,-0.1809,1.0278,-4.0742,-1.3691,-0.332,other
9869,-0.1779,-0.1797,1.028,-4.0801,-1.4102,-0.334,other
9892,-0.1768,-0.1792,1.0267,-4.0859,-1.4297,-0.3379,other
9915,-0.1765,-0.1797,1.0277,-4.0859,-1.4102,-0.3398,other
9938,-0.1761,-0.1791,1.0275,-4.0859,-1.3516,-0.3457,other
9961,-0.1744,-0.1803,1.0258,-4.082,-1.2832,-0.3477,other
9984,-0.1769,-0.1815,1.0269,-4.0781,-1.2461,-0.3477,other
10007,-0.1752,-0.1797,1.0288,-4.0762,-1.209,-0.3437,other
10030,-0.177,-0.1796,1.0283,-4.0762,-1.1934,-0.3398,other
10053,-0.1791,-0.1794,1.0283,-4.0801,-1.1738,-0.334,other
10076,-0.1775,-0.1791,1.0282,-4.084,-1.1582,-0.332,other
10099,-0.1776,-0.1803,1.0278,-4.0859,-1.1348,-0.3281,other
10122,-0.177,-0.1805,1.0276,-4.084,-1.1133,-0.3242,other
10145,-0.1757,-0.1796,1.0295,-4.0801,-1.1035,-0.3223,other
10168,-0.1772,-0.1791,1.0275,-4.0762,-1.0898,-0.3203,other
10191,-0.1774,-0.1788,1.0273,-4.0742,-1.0801,-0.3203,other
10214,-0.1747,-0.1783,1.028,-4.0723,-1.0645,-0.3242,other
10237,-0.1754,-0.1797,1.0272,-4.0723,-1.0547,-0.332,other
10260,-0.1772,-0.179,1.0275,-4.0742,-1.0547,-0.3359,other
10283,-0.1782,-0.1796,1.027,-4.0742,-1.0625,-0.3398,other
10306,-0.1753,-0.1792,1.0266,-4.0742,-1.0723,-0.3398,other
10329,-0.1759,-0.1792,1.0269,-4.0762,-1.1016,-0.3359,other
10352,-0.1772,-0.1791,1.0278,-4.0801,-1.1387,-0.3301,other
10375,-0.178,-0.1794,1.0265,-4.082,-1.1582,-0.3262,other
10398,-0.178,-0.1796,1.0292,-4.0859,-1.166,-0.3223,other
10421,-0.1752,-0.1804,1.0277,-4.0879,-1.1582,-0.3203,other
10444,-0.178,-0.1803,1.0288,-4.0879,-1.1387,-0.3164,other
10467,-0.177,-0.1788,1.0282,-4.0859,-1.123,-0.3164,other
10490,-0.1779,-0.1805,1.0272,-4.082,-1.0938,-0.3145,other
10513,-0.1777,-0.1794,1.0283,-4.0742,-1.0645,-0.3145,other
10536,-0.1785,-0.1792,1.0275,-4.0703,-1.0469,-0.3145,other
10559,-0.1761,-0.1801,1.0281,-4.0664,-1.0215,-0.3164,other
10582,-0.1777,-0.1798,1.0278,-4.0664,-1.0137,-0.3184,other
10605,-0.1758,-0.1797,1.0277,-4.0723,-1.0254,-0.3203,other
10628,-0.178,-0.1804,1.0289,-4.0801,-1.0684,-0.3203,other
10651,-0.1755,-0.1786,1.0282,-4.0859,-1.1055,-0.3223,other
10674,-0.1776,-0.1794,1.0276,-4.0937,-1.166,-0.3203,other
10697,-0.1768,-0.1802,1.0251,-4.0977,-1.1992,-0.3184,other
10720,-0.1753,-0.1791,1.0287,-4.0996,-1.2363,-0.3145,other
10743,-0.177,-0.1785,1.0272,-4.0977,-1.25,-0.3145,other
10766,-0.1788,-0.1787,1.028,-4.0957,-1.248,-0.3164,other
10789,-0.1754,-0.1785,1.0255,-4.0918,-1.2324,-0.3262,other
10812,-0.1774,-0.1797,1.027,-4.0879,-1.2207,-0.334,other
10835,-0.1769,-0.1787,1.0282,-4.0801,-1.209,-0.3496,other
10858,-0.1785,-0.1791,1.0291,-4.0742,-1.2031,-0.3633,other
10881,-0.176,-0.1783,1.0287,-4.0664,-1.1973,-0.3711,other
10904,-0.1783,-0.1794,1.0273,-4.0566,-1.1875,-0.377,other
10927,-0.1776,-0.1792,1.0266,-4.0527,-1.1797,-0.3789,other
10950,-0.1786,-0.1787,1.0267,-4.0527,-1.1621,-0.377,other
10973,-0.1771,-0.1796,1.0271,-4.0566,-1.1543,-0.373,other
10996,-0.1769,-0.179,1.0291,-4.0703,-1.1523,-0.3633,other
11019,-0.1765,-0.1782,1.0273,-4.0859,-1.1699,-0.3555,other
11042,-0.1777,-0.1796,1.0265,-4.0957,-1.1895,-0.3496,other
11065,-0.1783,-0.1788,1.0277,-4.1055,-1.2168,-0.3437,other
11088,-0.1779,-0.179,1.0282,-4.1094,-1.2266,-0.3379,other
11111,-0.1772,-0.1793,1.0269,-4.1094,-1.2344,-0.3301,other
